audit_id,detection_event_id,split,detector,semantic_status,manual_label,manual_type,evidence_quality,reason_codes,notes,reviewer,reviewed_at_utc
semantic__displacement__2025,2025,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2025: atacante no índice 184 antes da vítima no índice 185, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2029,2029,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2029: atacante no índice 187 antes da vítima no índice 188, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2032,2032,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2032: atacante no índice 190 antes da vítima no índice 191, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2034,2034,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2034: atacante no índice 191 antes da vítima no índice 192, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2036,2036,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2036: atacante no índice 192 antes da vítima no índice 193, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2039,2039,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2039: atacante no índice 193 antes da vítima no índice 194, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2046,2046,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2046: atacante no índice 199 antes da vítima no índice 200, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2052,2052,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2052: atacante no índice 205 antes da vítima no índice 206, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2057,2057,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2057: atacante no índice 209 antes da vítima no índice 210, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2061,2061,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2061: atacante no índice 212 antes da vítima no índice 213, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2066,2066,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2066: atacante no índice 215 antes da vítima no índice 216, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2068,2068,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2068: atacante no índice 216 antes da vítima no índice 217, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2075,2075,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2075: atacante no índice 223 antes da vítima no índice 224, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2079,2079,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2079: atacante no índice 225 antes da vítima no índice 226, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2082,2082,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2082: atacante no índice 230 antes da vítima no índice 231, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2085,2085,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2085: atacante no índice 231 antes da vítima no índice 232, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2087,2087,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2087: atacante no índice 233 antes da vítima no índice 234, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2089,2089,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2089: atacante no índice 234 antes da vítima no índice 235, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2092,2092,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2092: atacante no índice 235 antes da vítima no índice 236, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2096,2096,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2096: atacante no índice 238 antes da vítima no índice 239, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2100,2100,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2100: atacante no índice 241 antes da vítima no índice 242, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2102,2102,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2102: atacante no índice 243 antes da vítima no índice 244, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2103,2103,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2103: atacante no índice 242 antes da vítima no índice 243, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2106,2106,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2106: atacante no índice 244 antes da vítima no índice 245, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2110,2110,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2110: atacante no índice 248 antes da vítima no índice 249, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2111,2111,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2111: atacante no índice 247 antes da vítima no índice 248, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2120,2120,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2120: atacante no índice 256 antes da vítima no índice 257, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2123,2123,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2123: atacante no índice 257 antes da vítima no índice 258, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2128,2128,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2128: atacante no índice 262 antes da vítima no índice 263, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2134,2134,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2134: atacante no índice 267 antes da vítima no índice 268, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2142,2142,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2142: atacante no índice 275 antes da vítima no índice 276, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2144,2144,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2144: atacante no índice 276 antes da vítima no índice 277, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2147,2147,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2147: atacante no índice 277 antes da vítima no índice 278, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2152,2152,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2152: atacante no índice 282 antes da vítima no índice 283, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2154,2154,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2154: atacante no índice 284 antes da vítima no índice 285, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2158,2158,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2158: atacante no índice 287 antes da vítima no índice 288, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2159,2159,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2159: atacante no índice 286 antes da vítima no índice 287, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2170,2170,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2170: atacante no índice 297 antes da vítima no índice 298, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2173,2173,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2173: atacante no índice 298 antes da vítima no índice 299, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2177,2177,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2177: atacante no índice 306 antes da vítima no índice 307, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2178,2178,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2178: atacante no índice 307 antes da vítima no índice 308, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2181,2181,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2181: atacante no índice 309 antes da vítima no índice 310, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2183,2183,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2183: atacante no índice 311 antes da vítima no índice 312, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2188,2188,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2188: atacante no índice 314 antes da vítima no índice 315, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2194,2194,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2194: atacante no índice 320 antes da vítima no índice 321, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2196,2196,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2196: atacante no índice 321 antes da vítima no índice 322, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2200,2200,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2200: atacante no índice 323 antes da vítima no índice 324, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2208,2208,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2208: atacante no índice 85 antes da vítima no índice 86, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2214,2214,estresse_pre_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2214: atacante no índice 91 antes da vítima no índice 92, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
semantic__displacement__2217,2217,estresse_pre_dencun_2024,displacement,confirmed,confirmado,displacement,alta,semântica_compatível|ordem_no_bloco_compatível|vítima_revertida|fluxo_econômico_compatível,"Displacement confirmado no evento 2217: atacante no índice 92 e vítima no índice 93, mesmo destino, valor, seletor e calldata (similaridade 0.800); atacante executou e recebeu o token, enquanto a vítima reverteu. Preço efetivo do gás do atacante=32919986530 wei e da vítima=32919667122 wei. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00
