split,tx_hash,roles,attack_types,event_keys,event_count,strict_label,strict_conflict,sensitivity_label,sensitivity_conflict,reference_scope
transicao_dencun_2024,0x0e5e8ebc9c65ff52a77e3cc24eba9447c5e13688ee65b856f150e6ba13ce93ab,attacker_front|victim,displacement,transicao_dencun_2024::semantic__displacement__2427|transicao_dencun_2024::semantic__displacement__2428,2,,0,,1,semantic_event_roles_only
transicao_dencun_2024,0x0ebd11b72c3fb2be0abdb2a48eca89b06b26b6389872d0133003b03d9a19f9a3,attacker_front|victim,displacement,transicao_dencun_2024::semantic__displacement__361|transicao_dencun_2024::semantic__displacement__362,2,,0,,1,semantic_event_roles_only
transicao_dencun_2024,0x10ae3978191ff620783ee0335525c4730ad019ad3e98af0f5b9d91fbf2df467c,attacker_front|victim,displacement,transicao_dencun_2024::semantic__displacement__854|transicao_dencun_2024::semantic__displacement__857,2,,0,,1,semantic_event_roles_only
transicao_dencun_2024,0x24d8d0c2274e82e5583db57d51ef66987ea9252eeccc9811541e053d9b467c31,attacker_front|victim,displacement,transicao_dencun_2024::semantic__displacement__912|transicao_dencun_2024::semantic__displacement__913,2,,0,,1,semantic_event_roles_only
transicao_dencun_2024,0x37a35ce544c6aea67c03adc77e03a1d5a21e99b58c2fd5e13ee5912ea4a5cd49,attacker_front|victim,displacement,transicao_dencun_2024::semantic__displacement__1375|transicao_dencun_2024::semantic__displacement__1376,2,,0,,1,semantic_event_roles_only
transicao_dencun_2024,0x491edc3989957764963e442c5c172b3937120bc3edb42f32a22ce790af2d229e,attacker_front|victim,displacement,transicao_dencun_2024::semantic__displacement__2348|transicao_dencun_2024::semantic__displacement__2349,2,,0,,1,semantic_event_roles_only
transicao_dencun_2024,0x9330db8c4a271880170e26c61d79c939035f68c4cc772491d156acb0f6251018,attacker_front|victim,displacement,transicao_dencun_2024::semantic__displacement__913|transicao_dencun_2024::semantic__displacement__914,2,,0,,1,semantic_event_roles_only
transicao_dencun_2024,0x971358292252bbdc198f51f88a3b0d6abf53f5d6345a801cff2ad70e069b0bae,attacker_front|victim,displacement,transicao_dencun_2024::semantic__displacement__1341|transicao_dencun_2024::semantic__displacement__1342,2,,0,,1,semantic_event_roles_only
transicao_dencun_2024,0xce0c0e92b02509d5d850396d0bc4c9da2911bee36151612ec436aa4a867ed527,attacker_front|victim,displacement,transicao_dencun_2024::semantic__displacement__1340|transicao_dencun_2024::semantic__displacement__1342,2,,0,,1,semantic_event_roles_only
transicao_dencun_2024,0xe135ab9b96a17aa56f2f9bb01de091d91a5ffbfb4a6c564960b9a648f58e5023,attacker_front|victim,displacement,transicao_dencun_2024::semantic__displacement__1348|transicao_dencun_2024::semantic__displacement__1350,2,,0,,1,semantic_event_roles_only
transicao_dencun_2024,0xf1fdcc45a9a4d37510b8934c8269384881fc6810d0ebbc6e5d61d72b02ee012a,attacker_front|victim,displacement,transicao_dencun_2024::semantic__displacement__1784|transicao_dencun_2024::semantic__displacement__1785,2,,0,,1,semantic_event_roles_only
transicao_dencun_2024,0xf93095a4e9aa92805ecdc2737fd7e3bfd1338838ed252571bfaccb994e9baaa7,attacker_front|victim,displacement,transicao_dencun_2024::semantic__displacement__1347|transicao_dencun_2024::semantic__displacement__1348,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x0228b04949572553df7cc507e762f3d230866e2acb7e4b20690cb4211f6608e6,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__10830|treino_2024_pos_dencun::semantic__displacement__10832,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x02cd57da87cac01a9665934529b15c306efc2dd2667cd847cbfb7cfb8ca0b7d2,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__5261|treino_2024_pos_dencun::semantic__displacement__5262,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x04aea8574a5876f1d0996f0532a1cfdd4b88c4c4b53cb421632394ac668a5128,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__26561|treino_2024_pos_dencun::semantic__displacement__26563,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x05a110e49d97cceddb2d9582e87e34787a91ef64b5cd083f3becf619f709a003,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__35730|treino_2024_pos_dencun::semantic__displacement__35731,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x05d9c38595bd01fedc0a62de16a7411c4700398b6070ff2d99c865a177add4ed,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__31312|treino_2024_pos_dencun::semantic__displacement__31313,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x067e7f0a1814f122142013ba694675963cb87075b92e22d4d6fea1cd64c54afd,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__15175|treino_2024_pos_dencun::semantic__displacement__15176,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x06aa26ebcb5ca5ffad7efa536258d2c0e543d0a2217bdc9ca9c79731121758e7,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__1207|treino_2024_pos_dencun::semantic__displacement__1208,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x06c9be16d788c706af431af201a122d2cd2cf4f04580067dd4b25f5447be67ff,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__268|treino_2024_pos_dencun::semantic__displacement__270,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x07ea784c6a2db22faef8dfb3a61847c161d9d9e9a574b2867d2fd36aa6bfb3c3,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__5263|treino_2024_pos_dencun::semantic__displacement__5264,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x080717ee39cf56570f8c52925e5bbce0579cbfb70f823c27b45c36b9a286f473,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__17352|treino_2024_pos_dencun::semantic__displacement__17353,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x08d858ca12f095d0bd6614168f308d0d45b82506c9acd428e6040a5ba665e471,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__1667|treino_2024_pos_dencun::semantic__displacement__1669,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x0aa5b729e1a77f84892a694e15853f06d55751ff2257f9ddb6df227fd8b235a3,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__6936|treino_2024_pos_dencun::semantic__displacement__6937,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x0b4d8e021f5e4ddf6a1417e54a5d441579c589ed4f7b608bafdd2d6cc84473d4,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__32822|treino_2024_pos_dencun::semantic__displacement__32824,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x0bbec34bc5effe866602aa8c077914e9eb478d18d515fb95e83422aded51687f,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__27479|treino_2024_pos_dencun::semantic__displacement__27482,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x0bc056c6899d2048c64f0d4a87ad693604dce2704c565332fce45e26c9bf6dfc,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__20306|treino_2024_pos_dencun::semantic__displacement__20307,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x0d93a2bdc16bd36af5d7edde6704d28e03405fe8ec420225d5ab6a13e529b9f7,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__7106|treino_2024_pos_dencun::semantic__displacement__7107,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x0e3f89b3fd0aa69c10cf51d1bd4c8c63cb1b6b6db7be9d0fa0aa5e545963c1f0,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__27382|treino_2024_pos_dencun::semantic__displacement__27384,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x0f3c10f859261f119c185e2d13ec9924b813608e7909eba162d72cbb154a60ee,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__6477|treino_2024_pos_dencun::semantic__displacement__6478,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x1000cc5f7023520ebf20b91ba59505b8083e82a6a454b6aae5a132f834a53d10,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__8331|treino_2024_pos_dencun::semantic__displacement__8332,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x10132582bbe88fa3d4ba6c0feedfa0f89467c785d1a7845b5eb77ed6b69cbade,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__3164|treino_2024_pos_dencun::semantic__displacement__3165,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x115a4047ec3a2f36e8873a1060956a17a6512f484e9b0c952a176a633ea5ef3e,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__19656|treino_2024_pos_dencun::semantic__displacement__19657,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x11e8aa9a4415dbf61ae822baeeaace67362d860700ae83a5100602943fb80e58,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__16177|treino_2024_pos_dencun::semantic__displacement__16180,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x11fda1c93b4543c16c66288eeb55ca1daebdad2711aa3ceec27bae07d69e2425,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__16228|treino_2024_pos_dencun::semantic__displacement__16229,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x123794936d10c96adc8e5efb35d4890ad1500e680d4f51d595621345656e0a8c,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__14252|treino_2024_pos_dencun::semantic__displacement__14253,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x128c4a8cac9efb13744b5ea456e592be5a3e95978359af8968e20dee924ce765,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__19635|treino_2024_pos_dencun::semantic__displacement__19637,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x12fb1a29386ca43752a929a21043ac0d91476319c57140e5722531b83c23c748,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__10830|treino_2024_pos_dencun::semantic__displacement__10831,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x14ef09e93734cc1ef983c47cff99fcc504bb27677e284e6ff91816e0d7c5dd33,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__14285|treino_2024_pos_dencun::semantic__displacement__14286,2,1,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x156f01d3e8f231ace3d7c7bf6ce7c7fd438adc100f572e665a941fb5e4da0d89,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__28612|treino_2024_pos_dencun::semantic__displacement__28613,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x1633d8af1d6224250cacf4774edeb173d5f20562929a4b1174629a1806c93d4f,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__18288|treino_2024_pos_dencun::semantic__displacement__18289,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x16bca4f1ca3e42d7897d9acf4179cd8fda905df90a1ae657f85cf4e7618401aa,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__34018|treino_2024_pos_dencun::semantic__displacement__34019,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x19c97eec7e9711a19b6df7b7bb204a4240694afe28570211d1593d0939df417b,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__22480|treino_2024_pos_dencun::semantic__displacement__22481,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x1a86a3c1b40d76fe10d51a97063285f973fa8e14499ef879c00c66e053d19b1c,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__12808|treino_2024_pos_dencun::semantic__displacement__12809,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x1aa86c99cf742891a4ccaf2f896500a18b72302143b39e837e00c63c5ae73fbc,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__9120|treino_2024_pos_dencun::semantic__displacement__9121,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x1aaa15debe913e8b65d1e2cbea8f043ea10c8419b1251d7a74b3a29c41eda652,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__1240|treino_2024_pos_dencun::semantic__displacement__1242,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x1b478dcfff2c0d9800fde6727d223ee0a6c8063ecc8cb72f0354b5882abc549a,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__11131|treino_2024_pos_dencun::semantic__displacement__11133,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x1b8844157e5dd9b4ac7db97698d113d6def49c161eee9857432e0fd7cbcf3548,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__268|treino_2024_pos_dencun::semantic__displacement__269,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x1b8b1ab0e932a3799682eef51d0a42e012dd986f4d3979702a47d533b956fa0b,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__26382|treino_2024_pos_dencun::semantic__displacement__26383,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x1bd35fa588d5ffa27c140b50e9462357543382c60fac1289da18c898e6dd0ec7,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__22822|treino_2024_pos_dencun::semantic__displacement__22824,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x1ca01382180db5c53ab455b7211262ac7d44a74ca824002c49480c1cd929a372,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__12667|treino_2024_pos_dencun::semantic__displacement__12669,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x1cc646e8fc459c6e1a57ce03533e8197413b3f9767b990a756ad59baa3fed716,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__31017|treino_2024_pos_dencun::semantic__displacement__31019,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x1d1bc0bd28a0d18d08c777bf2dcd608ab98000a912ca610f991bca687f4a5fc8,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__24717|treino_2024_pos_dencun::semantic__displacement__24718,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x1e25d0869ed82293cae6b831cc7d61ccfdf14cd539c78094fea24297e160c51c,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__13015|treino_2024_pos_dencun::semantic__displacement__13017,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x1e91d91b2d5fc1462446b33e1cedb7ea928517601f021a0c76bbf37cd6ea667c,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__26157|treino_2024_pos_dencun::semantic__displacement__26158,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x202c0c8c140ac84d072d74ba2fcc83fd7705b3c3920a8e35e12d2d51610a298d,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__12982|treino_2024_pos_dencun::semantic__displacement__12983,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x2115b7c8ce471760f960a3704298da00d1675a1a2f00cec7136e4652a56281b8,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__12503|treino_2024_pos_dencun::semantic__displacement__12505,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x219fdd90660fdece8ef1d04ad8716af09dedded4d616468328aa1896cd44b05f,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__13601|treino_2024_pos_dencun::semantic__displacement__13602,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x220f5b26c9216989b6cd2e395dab9aa3647dad45f57902df997504d5c47851c3,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__28498|treino_2024_pos_dencun::semantic__displacement__28500,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x22254066beda7f69eb996eedc7df22d550071a3469812587e99daceed06d2994,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__34621|treino_2024_pos_dencun::semantic__displacement__34622,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x22405a4f267894f5933054ad77f7ebd5e62363c8514b36a9f7507200331ef1d1,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__19861|treino_2024_pos_dencun::semantic__displacement__19862,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x22821a6c0a1389d19b3d28026303bcc4e21564942878d6612438f2e9f5575cb9,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__70|treino_2024_pos_dencun::semantic__displacement__71,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x22ac11d021f1d799152c036d7ded266ec7a1fe479bcda8acae0bcfe0593237ff,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__9465|treino_2024_pos_dencun::semantic__displacement__9467,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x249e8115468157955451801705db519a644e8fa956b73a762547c3035321d185,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__14221|treino_2024_pos_dencun::semantic__displacement__14222,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x24f45410c2fb5be8ff49981dcac6e7d83e056a61bab6f8e097cd2057ec49ca62,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__7063|treino_2024_pos_dencun::semantic__displacement__7064,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x280b839cfb8069f4dc303e9d00a5b9cbae0b92adb6e076be73fbd986f6323a44,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__25534|treino_2024_pos_dencun::semantic__displacement__25535,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x282ce87a38b701eca8c11316e8ba0c48c4563ac706031747a7c42dd20bf6bdf0,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__17517|treino_2024_pos_dencun::semantic__displacement__17520,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x2845f537018a38b27d3524cfaa89e4d09d854c9534be88f6224a90a171dc2b6a,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__24725|treino_2024_pos_dencun::semantic__displacement__24726,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x28a91a4910787535a142250cf3c9fe165c5cc47a34e47e3a04d069b5ae5bd02d,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__14714|treino_2024_pos_dencun::semantic__displacement__14716,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x2a7a648b31945351eec2c6bb7e985376270415776e266a1e9667ccda9edf21d8,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__10009|treino_2024_pos_dencun::semantic__displacement__10011,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x2ac4e01e6074a418815b1b76afa924690de75f475e9d5bc708b63818e52a6339,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__2706|treino_2024_pos_dencun::semantic__displacement__2708,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x2c4fefc4c16ea076ab881af9103f0e029b65447aec380b16fe335095a5d1b701,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__2711|treino_2024_pos_dencun::semantic__displacement__2713,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x2cf72c5476ddce059ebbb5998a175f3e9dd23f43c856f90b39428705b96ce8ca,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__13904|treino_2024_pos_dencun::semantic__displacement__13908,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x2d7853d44a5f916f06799469510ca904ec2d7aad2af2734b6b8f698aefab5b19,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__9769|treino_2024_pos_dencun::semantic__displacement__9771,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x2e4aa2d8245ab1ec26da28a7eb71a3ad886edff12471506725291d56b54eb2c0,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__3470|treino_2024_pos_dencun::semantic__displacement__3472,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x2edff99908cfc962094224d0ee50578e52a2ed9970a5ac3ee872ca697bcde2a2,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__3163|treino_2024_pos_dencun::semantic__displacement__3165,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x32d7071cc5d80e9f30b9d8d4bcbfab5a5444b1bec8409a4c39dcb7adbcdf269c,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__9761|treino_2024_pos_dencun::semantic__displacement__9763,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x374a544b6b798d66a6821141c1f9b53937c295292001b067e6d99088de89f8c2,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__15329|treino_2024_pos_dencun::semantic__displacement__15330,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x37fd57be059b92257f28b55e777772188964d6ffae2f1542aa796f1bd57e6fbd,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__33366|treino_2024_pos_dencun::semantic__displacement__33367,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x3801ed4fa1743b432917e005c7a871200d66175001ea1ecfde0f2dae67a6b5aa,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__13904|treino_2024_pos_dencun::semantic__displacement__13905,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x38ce7d8bf752981a14c3ea6ec82d617327c4b3022f982493a5a3d15310451f38,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__13877|treino_2024_pos_dencun::semantic__displacement__13878,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x3ae8d57a27a91134ca7b3e52e193cd7ba547c693978641fbd9225c74d330511b,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__38394|treino_2024_pos_dencun::semantic__displacement__38395,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x3b2db14cbc63211ce8f25c60545834bd230de54848b244084ebf66c6f4693597,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__14244|treino_2024_pos_dencun::semantic__displacement__14245,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x3b851672ba4eb5066e7234a69515198ff31e25fe5430abdb18fdd389fd1f8218,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__22480|treino_2024_pos_dencun::semantic__displacement__22483,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x3ba2ae790284537105e614a6514e8afcba50663bc88f3ed3c7ed44b569f24935,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__14765|treino_2024_pos_dencun::semantic__displacement__14767,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x3c51153dd02de583aea731ffe8981e213185fa193f4d82984a004f7e7913953b,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__10947|treino_2024_pos_dencun::semantic__displacement__10948,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x3eab7f6885e43d5d00223565dd8bcb638f2a125674fbefbf944877437748fb10,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__12980|treino_2024_pos_dencun::semantic__displacement__12983,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x3edcfcbb7da2d7fab3ebcdeb0445098cad5e0e730747bd220d5c8646c4f5aba9,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__11614|treino_2024_pos_dencun::semantic__displacement__11616,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x3f77967ce3e464e2673b1c2b1c5c8d1764a295a93d966572008505a76d84cbc0,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__33402|treino_2024_pos_dencun::semantic__displacement__33403,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x3fe08f667748efcef3953832659cae7a3384e9486c4bc0c83d8145dd232fe7fb,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__11138|treino_2024_pos_dencun::semantic__displacement__11141,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x401a5700e0f86428c9589d2e11bdaaa7b1e5a4bd1d03348be015ceb9e609ee29,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__5152|treino_2024_pos_dencun::semantic__displacement__5153,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x40956eb37f290a2bbe58d38282687e758370026e6a0161455851cfed55e5c2e6,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__21494|treino_2024_pos_dencun::semantic__displacement__21495,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x417a07736649d949fdf252e91b53547f0b6b21f424174331e8d6a0b345e134e6,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__17727|treino_2024_pos_dencun::semantic__displacement__17728,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x41ec6104f9d308b5bcc6da40f913bc14e13e2071ffa054d0ac41099dc282007a,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__27640|treino_2024_pos_dencun::semantic__displacement__27641,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x420b68ea970a83ad93eb071e8c9655862ec8bbc23dfd7a77a266c18051235953,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__32408|treino_2024_pos_dencun::semantic__displacement__32409,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x4210acb2558c79584b6c64a15d09df73837a7549c0bc0840f721fc2cf96ef29a,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__31322|treino_2024_pos_dencun::semantic__displacement__31323,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x42449a91e776c154ef81af0c755670a376802b557c88b7ef7208ce0fe31c6595,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__7444|treino_2024_pos_dencun::semantic__displacement__7446,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x450e4ee6a333263fc7953b88c0117e279c6b2275b50ffdc64fc43800ee872024,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__7077|treino_2024_pos_dencun::semantic__displacement__7078,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x47a28ab6ca45e0b16672a92cc2201b45e229c8a887c39aa4923e0da03f9a15d9,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__8759|treino_2024_pos_dencun::semantic__displacement__8760,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x496a1292e4f48a1922f8077f5006ac0cdfd93bed2bb8625ff058a61e4ce7556c,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__8812|treino_2024_pos_dencun::semantic__displacement__8813,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x49ea014670c67ff802011d71144de0d6d3e3918aa6eac2de830af66030c2a17f,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__33546|treino_2024_pos_dencun::semantic__displacement__33547,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x4a28e776481449def71487338e3ae77d2559dbbfa0943a750c5cf8503a655d27,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__9479|treino_2024_pos_dencun::semantic__displacement__9480,2,,0,,1,semantic_event_roles_only
