audit_id,detection_event_id,detector,saved_label,recomputed_label,validation_result,issues
semantic__insertion__10705,10705,insertion,confirmado,confirmado,valid,
semantic__insertion__10853,10853,insertion,confirmado,confirmado,valid,
semantic__insertion__11189,11189,insertion,confirmado,confirmado,valid,
semantic__insertion__11303,11303,insertion,confirmado,confirmado,valid,
semantic__insertion__11310,11310,insertion,confirmado,confirmado,valid,
semantic__insertion__11369,11369,insertion,confirmado,confirmado,valid,
semantic__insertion__11401,11401,insertion,confirmado,confirmado,valid,
semantic__insertion__12268,12268,insertion,confirmado,confirmado,valid,
semantic__insertion__12437,12437,insertion,confirmado,confirmado,valid,
semantic__insertion__12474,12474,insertion,confirmado,confirmado,valid,
semantic__insertion__12552,12552,insertion,confirmado,confirmado,valid,
semantic__insertion__12594,12594,insertion,confirmado,confirmado,valid,
semantic__insertion__12997,12997,insertion,confirmado,confirmado,valid,
semantic__insertion__13028,13028,insertion,confirmado,confirmado,valid,
semantic__insertion__13156,13156,insertion,confirmado,confirmado,valid,
semantic__insertion__13307,13307,insertion,confirmado,confirmado,valid,
semantic__insertion__13482,13482,insertion,confirmado,confirmado,valid,
semantic__insertion__13639,13639,insertion,confirmado,confirmado,valid,
semantic__insertion__13679,13679,insertion,confirmado,confirmado,valid,
semantic__insertion__13833,13833,insertion,confirmado,confirmado,valid,
semantic__insertion__13843,13843,insertion,confirmado,confirmado,valid,
semantic__insertion__13849,13849,insertion,confirmado,confirmado,valid,
semantic__insertion__13985,13985,insertion,confirmado,confirmado,valid,
semantic__insertion__14150,14150,insertion,confirmado,confirmado,valid,
semantic__insertion__14452,14452,insertion,confirmado,confirmado,valid,
semantic__insertion__14535,14535,insertion,confirmado,confirmado,valid,
semantic__insertion__14689,14689,insertion,confirmado,confirmado,valid,
semantic__insertion__14805,14805,insertion,confirmado,confirmado,valid,
semantic__insertion__15058,15058,insertion,confirmado,confirmado,valid,
semantic__insertion__15302,15302,insertion,confirmado,confirmado,valid,
semantic__insertion__16106,16106,insertion,confirmado,confirmado,valid,
semantic__insertion__16905,16905,insertion,confirmado,confirmado,valid,
semantic__insertion__16988,16988,insertion,confirmado,confirmado,valid,
semantic__insertion__16990,16990,insertion,confirmado,confirmado,valid,
semantic__insertion__17166,17166,insertion,confirmado,confirmado,valid,
semantic__insertion__17215,17215,insertion,confirmado,confirmado,valid,
semantic__insertion__17382,17382,insertion,confirmado,confirmado,valid,
semantic__insertion__17546,17546,insertion,confirmado,confirmado,valid,
semantic__insertion__17810,17810,insertion,confirmado,confirmado,valid,
semantic__insertion__17969,17969,insertion,confirmado,confirmado,valid,
semantic__insertion__18043,18043,insertion,confirmado,confirmado,valid,
semantic__insertion__18068,18068,insertion,confirmado,confirmado,valid,
semantic__insertion__18471,18471,insertion,confirmado,confirmado,valid,
semantic__insertion__18632,18632,insertion,confirmado,confirmado,valid,
semantic__insertion__18686,18686,insertion,confirmado,confirmado,valid,
semantic__insertion__18771,18771,insertion,confirmado,confirmado,valid,
semantic__insertion__18838,18838,insertion,confirmado,confirmado,valid,
semantic__insertion__18866,18866,insertion,confirmado,confirmado,valid,
semantic__insertion__18907,18907,insertion,confirmado,confirmado,valid,
semantic__insertion__18923,18923,insertion,confirmado,confirmado,valid,
semantic__insertion__19039,19039,insertion,confirmado,confirmado,valid,
semantic__insertion__19055,19055,insertion,confirmado,confirmado,valid,
semantic__insertion__19231,19231,insertion,confirmado,confirmado,valid,
semantic__insertion__19692,19692,insertion,confirmado,confirmado,valid,
semantic__insertion__19713,19713,insertion,confirmado,confirmado,valid,
semantic__insertion__19753,19753,insertion,confirmado,confirmado,valid,
semantic__insertion__19850,19850,insertion,confirmado,confirmado,valid,
semantic__insertion__19953,19953,insertion,confirmado,confirmado,valid,
semantic__insertion__20032,20032,insertion,confirmado,confirmado,valid,
semantic__insertion__20034,20034,insertion,confirmado,confirmado,valid,
semantic__insertion__20076,20076,insertion,confirmado,confirmado,valid,
semantic__insertion__20080,20080,insertion,confirmado,confirmado,valid,
semantic__insertion__20391,20391,insertion,confirmado,confirmado,valid,
semantic__insertion__20542,20542,insertion,confirmado,confirmado,valid,
semantic__insertion__21055,21055,insertion,confirmado,confirmado,valid,
semantic__insertion__21175,21175,insertion,confirmado,confirmado,valid,
semantic__insertion__21188,21188,insertion,confirmado,confirmado,valid,
semantic__insertion__21236,21236,insertion,confirmado,confirmado,valid,
semantic__insertion__21254,21254,insertion,confirmado,confirmado,valid,
semantic__insertion__21259,21259,insertion,confirmado,confirmado,valid,
semantic__insertion__21275,21275,insertion,confirmado,confirmado,valid,
semantic__insertion__21344,21344,insertion,confirmado,confirmado,valid,
semantic__insertion__21368,21368,insertion,confirmado,confirmado,valid,
semantic__insertion__21402,21402,insertion,confirmado,confirmado,valid,
semantic__insertion__21425,21425,insertion,confirmado,confirmado,valid,
semantic__insertion__21610,21610,insertion,confirmado,confirmado,valid,
semantic__insertion__21704,21704,insertion,confirmado,confirmado,valid,
semantic__insertion__21845,21845,insertion,confirmado,confirmado,valid,
semantic__insertion__22100,22100,insertion,confirmado,confirmado,valid,
semantic__insertion__22111,22111,insertion,confirmado,confirmado,valid,
semantic__insertion__22117,22117,insertion,confirmado,confirmado,valid,
semantic__insertion__22203,22203,insertion,confirmado,confirmado,valid,
semantic__insertion__22314,22314,insertion,confirmado,confirmado,valid,
semantic__insertion__22338,22338,insertion,confirmado,confirmado,valid,
semantic__insertion__22440,22440,insertion,confirmado,confirmado,valid,
semantic__insertion__22521,22521,insertion,confirmado,confirmado,valid,
semantic__insertion__22525,22525,insertion,confirmado,confirmado,valid,
semantic__insertion__22699,22699,insertion,confirmado,confirmado,valid,
semantic__insertion__22808,22808,insertion,confirmado,confirmado,valid,
semantic__insertion__23031,23031,insertion,confirmado,confirmado,valid,
semantic__insertion__23081,23081,insertion,confirmado,confirmado,valid,
semantic__insertion__23092,23092,insertion,confirmado,confirmado,valid,
semantic__insertion__23135,23135,insertion,confirmado,confirmado,valid,
semantic__insertion__23474,23474,insertion,confirmado,confirmado,valid,
semantic__insertion__23630,23630,insertion,confirmado,confirmado,valid,
semantic__insertion__23755,23755,insertion,confirmado,confirmado,valid,
semantic__insertion__24163,24163,insertion,confirmado,confirmado,valid,
semantic__insertion__24312,24312,insertion,confirmado,confirmado,valid,
semantic__insertion__25022,25022,insertion,confirmado,confirmado,valid,
semantic__insertion__25068,25068,insertion,confirmado,confirmado,valid,
semantic__insertion__25116,25116,insertion,confirmado,confirmado,valid,
semantic__insertion__25917,25917,insertion,confirmado,confirmado,valid,
semantic__insertion__26326,26326,insertion,confirmado,confirmado,valid,
semantic__insertion__26327,26327,insertion,confirmado,confirmado,valid,
semantic__insertion__26349,26349,insertion,confirmado,confirmado,valid,
semantic__insertion__26456,26456,insertion,confirmado,confirmado,valid,
semantic__insertion__26880,26880,insertion,confirmado,confirmado,valid,
semantic__insertion__27016,27016,insertion,confirmado,confirmado,valid,
semantic__insertion__27201,27201,insertion,confirmado,confirmado,valid,
semantic__insertion__27294,27294,insertion,confirmado,confirmado,valid,
semantic__insertion__27719,27719,insertion,confirmado,confirmado,valid,
semantic__insertion__27790,27790,insertion,confirmado,confirmado,valid,
semantic__insertion__28184,28184,insertion,confirmado,confirmado,valid,
semantic__insertion__28224,28224,insertion,confirmado,confirmado,valid,
semantic__insertion__28250,28250,insertion,confirmado,confirmado,valid,
semantic__insertion__28377,28377,insertion,confirmado,confirmado,valid,
semantic__insertion__28545,28545,insertion,confirmado,confirmado,valid,
semantic__insertion__29863,29863,insertion,confirmado,confirmado,valid,
semantic__insertion__29888,29888,insertion,confirmado,confirmado,valid,
semantic__insertion__30101,30101,insertion,confirmado,confirmado,valid,
semantic__insertion__30152,30152,insertion,confirmado,confirmado,valid,
semantic__insertion__30325,30325,insertion,confirmado,confirmado,valid,
semantic__insertion__30643,30643,insertion,confirmado,confirmado,valid,
semantic__insertion__30655,30655,insertion,confirmado,confirmado,valid,
semantic__insertion__30657,30657,insertion,confirmado,confirmado,valid,
semantic__insertion__30670,30670,insertion,confirmado,confirmado,valid,
semantic__insertion__30678,30678,insertion,confirmado,confirmado,valid,
semantic__insertion__30819,30819,insertion,confirmado,confirmado,valid,
semantic__insertion__30830,30830,insertion,confirmado,confirmado,valid,
semantic__insertion__31108,31108,insertion,confirmado,confirmado,valid,
semantic__insertion__31131,31131,insertion,confirmado,confirmado,valid,
semantic__insertion__31209,31209,insertion,confirmado,confirmado,valid,
semantic__insertion__31423,31423,insertion,confirmado,confirmado,valid,
semantic__insertion__31516,31516,insertion,confirmado,confirmado,valid,
semantic__insertion__31561,31561,insertion,confirmado,confirmado,valid,
semantic__insertion__31609,31609,insertion,confirmado,confirmado,valid,
semantic__insertion__31625,31625,insertion,confirmado,confirmado,valid,
semantic__insertion__32340,32340,insertion,confirmado,confirmado,valid,
semantic__insertion__32463,32463,insertion,confirmado,confirmado,valid,
semantic__insertion__32523,32523,insertion,confirmado,confirmado,valid,
semantic__insertion__32528,32528,insertion,confirmado,confirmado,valid,
semantic__insertion__32729,32729,insertion,confirmado,confirmado,valid,
semantic__insertion__32923,32923,insertion,confirmado,confirmado,valid,
semantic__insertion__33138,33138,insertion,confirmado,confirmado,valid,
semantic__insertion__33495,33495,insertion,confirmado,confirmado,valid,
semantic__insertion__33659,33659,insertion,confirmado,confirmado,valid,
semantic__insertion__33703,33703,insertion,confirmado,confirmado,valid,
semantic__insertion__33734,33734,insertion,confirmado,confirmado,valid,
semantic__insertion__33891,33891,insertion,confirmado,confirmado,valid,
semantic__insertion__33954,33954,insertion,confirmado,confirmado,valid,
semantic__insertion__34133,34133,insertion,confirmado,confirmado,valid,
semantic__insertion__34194,34194,insertion,confirmado,confirmado,valid,
semantic__insertion__34296,34296,insertion,confirmado,confirmado,valid,
semantic__insertion__34865,34865,insertion,confirmado,confirmado,valid,
semantic__insertion__34895,34895,insertion,confirmado,confirmado,valid,
semantic__insertion__35094,35094,insertion,confirmado,confirmado,valid,
semantic__insertion__35271,35271,insertion,confirmado,confirmado,valid,
semantic__insertion__35446,35446,insertion,confirmado,confirmado,valid,
semantic__insertion__35473,35473,insertion,confirmado,confirmado,valid,
semantic__insertion__35821,35821,insertion,confirmado,confirmado,valid,
semantic__insertion__35932,35932,insertion,confirmado,confirmado,valid,
semantic__insertion__36360,36360,insertion,confirmado,confirmado,valid,
semantic__insertion__36557,36557,insertion,confirmado,confirmado,valid,
semantic__insertion__36595,36595,insertion,confirmado,confirmado,valid,
semantic__insertion__36605,36605,insertion,confirmado,confirmado,valid,
semantic__insertion__36748,36748,insertion,confirmado,confirmado,valid,
semantic__insertion__36780,36780,insertion,confirmado,confirmado,valid,
semantic__insertion__37148,37148,insertion,confirmado,confirmado,valid,
semantic__insertion__37162,37162,insertion,confirmado,confirmado,valid,
semantic__insertion__37262,37262,insertion,confirmado,confirmado,valid,
semantic__insertion__37940,37940,insertion,confirmado,confirmado,valid,
semantic__insertion__37945,37945,insertion,confirmado,confirmado,valid,
semantic__insertion__38132,38132,insertion,confirmado,confirmado,valid,
semantic__insertion__38266,38266,insertion,confirmado,confirmado,valid,
semantic__insertion__38316,38316,insertion,confirmado,confirmado,valid,
semantic__insertion__38636,38636,insertion,confirmado,confirmado,valid,
semantic__insertion__39407,39407,insertion,confirmado,confirmado,valid,
semantic__insertion__39562,39562,insertion,confirmado,confirmado,valid,
semantic__insertion__39654,39654,insertion,confirmado,confirmado,valid,
semantic__insertion__39731,39731,insertion,confirmado,confirmado,valid,
semantic__insertion__39749,39749,insertion,confirmado,confirmado,valid,
semantic__insertion__39913,39913,insertion,confirmado,confirmado,valid,
semantic__insertion__40151,40151,insertion,confirmado,confirmado,valid,
semantic__insertion__40924,40924,insertion,confirmado,confirmado,valid,
semantic__insertion__40996,40996,insertion,confirmado,confirmado,valid,
semantic__insertion__41101,41101,insertion,confirmado,confirmado,valid,
semantic__displacement__70,70,displacement,provável,provável,valid,
semantic__displacement__71,71,displacement,provável,provável,valid,
semantic__displacement__78,78,displacement,provável,provável,valid,
semantic__displacement__81,81,displacement,provável,provável,valid,
semantic__displacement__83,83,displacement,provável,provável,valid,
semantic__displacement__85,85,displacement,provável,provável,valid,
semantic__displacement__91,91,displacement,provável,provável,valid,
semantic__displacement__94,94,displacement,provável,provável,valid,
semantic__displacement__95,95,displacement,provável,provável,valid,
semantic__displacement__98,98,displacement,provável,provável,valid,
semantic__displacement__105,105,displacement,provável,provável,valid,
semantic__displacement__108,108,displacement,provável,provável,valid,
semantic__displacement__110,110,displacement,provável,provável,valid,
semantic__displacement__113,113,displacement,provável,provável,valid,
semantic__displacement__116,116,displacement,provável,provável,valid,
semantic__displacement__268,268,displacement,provável,provável,valid,
semantic__displacement__269,269,displacement,provável,provável,valid,
semantic__displacement__270,270,displacement,provável,provável,valid,
semantic__displacement__498,498,displacement,provável,provável,valid,
semantic__displacement__667,667,displacement,provável,provável,valid,
semantic__displacement__675,675,displacement,provável,provável,valid,
semantic__displacement__681,681,displacement,provável,provável,valid,
semantic__displacement__691,691,displacement,provável,provável,valid,
semantic__displacement__925,925,displacement,provável,provável,valid,
semantic__displacement__1033,1033,displacement,provável,provável,valid,
semantic__displacement__1036,1036,displacement,provável,provável,valid,
semantic__displacement__1040,1040,displacement,provável,provável,valid,
semantic__displacement__1043,1043,displacement,provável,provável,valid,
semantic__displacement__1176,1176,displacement,provável,provável,valid,
semantic__displacement__1200,1200,displacement,provável,provável,valid,
semantic__displacement__1203,1203,displacement,provável,provável,valid,
semantic__displacement__1205,1205,displacement,provável,provável,valid,
semantic__displacement__1207,1207,displacement,provável,provável,valid,
semantic__displacement__1208,1208,displacement,provável,provável,valid,
semantic__displacement__1211,1211,displacement,provável,provável,valid,
semantic__displacement__1214,1214,displacement,provável,provável,valid,
semantic__displacement__1217,1217,displacement,provável,provável,valid,
semantic__displacement__1219,1219,displacement,provável,provável,valid,
semantic__displacement__1221,1221,displacement,provável,provável,valid,
semantic__displacement__1224,1224,displacement,provável,provável,valid,
semantic__displacement__1227,1227,displacement,provável,provável,valid,
semantic__displacement__1229,1229,displacement,provável,provável,valid,
semantic__displacement__1231,1231,displacement,provável,provável,valid,
semantic__displacement__1236,1236,displacement,provável,provável,valid,
semantic__displacement__1237,1237,displacement,provável,provável,valid,
semantic__displacement__1240,1240,displacement,provável,provável,valid,
semantic__displacement__1242,1242,displacement,provável,provável,valid,
semantic__displacement__1243,1243,displacement,provável,provável,valid,
semantic__displacement__1248,1248,displacement,provável,provável,valid,
semantic__displacement__1250,1250,displacement,provável,provável,valid,
semantic__displacement__1253,1253,displacement,provável,provável,valid,
semantic__displacement__1315,1315,displacement,provável,provável,valid,
semantic__displacement__1665,1665,displacement,provável,provável,valid,
semantic__displacement__1667,1667,displacement,provável,provável,valid,
semantic__displacement__1669,1669,displacement,provável,provável,valid,
semantic__displacement__1671,1671,displacement,provável,provável,valid,
semantic__displacement__1674,1674,displacement,provável,provável,valid,
semantic__displacement__1676,1676,displacement,provável,provável,valid,
semantic__displacement__1680,1680,displacement,provável,provável,valid,
semantic__displacement__1684,1684,displacement,provável,provável,valid,
semantic__displacement__1686,1686,displacement,provável,provável,valid,
semantic__displacement__1688,1688,displacement,provável,provável,valid,
semantic__displacement__1690,1690,displacement,provável,provável,valid,
semantic__displacement__1693,1693,displacement,provável,provável,valid,
semantic__displacement__1828,1828,displacement,provável,provável,valid,
semantic__displacement__1891,1891,displacement,provável,provável,valid,
semantic__displacement__2184,2184,displacement,provável,provável,valid,
semantic__displacement__2429,2429,displacement,provável,provável,valid,
semantic__displacement__2432,2432,displacement,provável,provável,valid,
semantic__displacement__2436,2436,displacement,provável,provável,valid,
semantic__displacement__2437,2437,displacement,provável,provável,valid,
semantic__displacement__2450,2450,displacement,provável,provável,valid,
semantic__displacement__2566,2566,displacement,provável,provável,valid,
semantic__displacement__2706,2706,displacement,provável,provável,valid,
semantic__displacement__2708,2708,displacement,provável,provável,valid,
semantic__displacement__2710,2710,displacement,provável,provável,valid,
semantic__displacement__2711,2711,displacement,provável,provável,valid,
semantic__displacement__2713,2713,displacement,provável,provável,valid,
semantic__displacement__2714,2714,displacement,provável,provável,valid,
semantic__displacement__2719,2719,displacement,provável,provável,valid,
semantic__displacement__2744,2744,displacement,provável,provável,valid,
semantic__displacement__2805,2805,displacement,provável,provável,valid,
semantic__displacement__2939,2939,displacement,provável,provável,valid,
semantic__displacement__2944,2944,displacement,provável,provável,valid,
semantic__displacement__2979,2979,displacement,provável,provável,valid,
semantic__displacement__2983,2983,displacement,provável,provável,valid,
semantic__displacement__3135,3135,displacement,provável,provável,valid,
semantic__displacement__3159,3159,displacement,provável,provável,valid,
semantic__displacement__3160,3160,displacement,provável,provável,valid,
semantic__displacement__3163,3163,displacement,provável,provável,valid,
semantic__displacement__3164,3164,displacement,provável,provável,valid,
semantic__displacement__3165,3165,displacement,provável,provável,valid,
semantic__displacement__3169,3169,displacement,provável,provável,valid,
semantic__displacement__3171,3171,displacement,provável,provável,valid,
semantic__displacement__3173,3173,displacement,provável,provável,valid,
semantic__displacement__3176,3176,displacement,provável,provável,valid,
semantic__displacement__3178,3178,displacement,provável,provável,valid,
semantic__displacement__3181,3181,displacement,provável,provável,valid,
semantic__displacement__3183,3183,displacement,provável,provável,valid,
semantic__displacement__3310,3310,displacement,provável,provável,valid,
semantic__displacement__3311,3311,displacement,provável,provável,valid,
semantic__displacement__3331,3331,displacement,provável,provável,valid,
semantic__displacement__3450,3450,displacement,provável,provável,valid,
semantic__displacement__3467,3467,displacement,provável,provável,valid,
semantic__displacement__3469,3469,displacement,provável,provável,valid,
semantic__displacement__3470,3470,displacement,provável,provável,valid,
semantic__displacement__3472,3472,displacement,provável,provável,valid,
semantic__displacement__3476,3476,displacement,provável,provável,valid,
semantic__displacement__3479,3479,displacement,provável,provável,valid,
semantic__displacement__3481,3481,displacement,provável,provável,valid,
semantic__displacement__3528,3528,displacement,provável,provável,valid,
semantic__displacement__3615,3615,displacement,provável,provável,valid,
semantic__displacement__3653,3653,displacement,provável,provável,valid,
semantic__displacement__3656,3656,displacement,provável,provável,valid,
semantic__displacement__3659,3659,displacement,provável,provável,valid,
semantic__displacement__3663,3663,displacement,provável,provável,valid,
semantic__displacement__3672,3672,displacement,provável,provável,valid,
semantic__displacement__3675,3675,displacement,provável,provável,valid,
semantic__displacement__3683,3683,displacement,provável,provável,valid,
semantic__displacement__3739,3739,displacement,provável,provável,valid,
semantic__displacement__3824,3824,displacement,provável,provável,valid,
semantic__displacement__4148,4148,displacement,provável,provável,valid,
semantic__displacement__4388,4388,displacement,provável,provável,valid,
semantic__displacement__4389,4389,displacement,provável,provável,valid,
semantic__displacement__4415,4415,displacement,provável,provável,valid,
semantic__displacement__4416,4416,displacement,provável,provável,valid,
semantic__displacement__4417,4417,displacement,provável,provável,valid,
semantic__displacement__4420,4420,displacement,provável,provável,valid,
semantic__displacement__4422,4422,displacement,provável,provável,valid,
semantic__displacement__4425,4425,displacement,provável,provável,valid,
semantic__displacement__4428,4428,displacement,provável,provável,valid,
semantic__displacement__4431,4431,displacement,provável,provável,valid,
semantic__displacement__4432,4432,displacement,provável,provável,valid,
semantic__displacement__4436,4436,displacement,provável,provável,valid,
semantic__displacement__4500,4500,displacement,provável,provável,valid,
semantic__displacement__4502,4502,displacement,provável,provável,valid,
semantic__displacement__4505,4505,displacement,provável,provável,valid,
semantic__displacement__4507,4507,displacement,provável,provável,valid,
semantic__displacement__4511,4511,displacement,provável,provável,valid,
semantic__displacement__4514,4514,displacement,provável,provável,valid,
semantic__displacement__4611,4611,displacement,provável,provável,valid,
semantic__displacement__4798,4798,displacement,provável,provável,valid,
semantic__displacement__4804,4804,displacement,provável,provável,valid,
semantic__displacement__4812,4812,displacement,provável,provável,valid,
semantic__displacement__4813,4813,displacement,provável,provável,valid,
semantic__displacement__4845,4845,displacement,provável,provável,valid,
semantic__displacement__4905,4905,displacement,provável,provável,valid,
semantic__displacement__4945,4945,displacement,provável,provável,valid,
semantic__displacement__5032,5032,displacement,provável,provável,valid,
semantic__displacement__5135,5135,displacement,provável,provável,valid,
semantic__displacement__5147,5147,displacement,provável,provável,valid,
semantic__displacement__5148,5148,displacement,provável,provável,valid,
semantic__displacement__5150,5150,displacement,provável,provável,valid,
semantic__displacement__5152,5152,displacement,provável,provável,valid,
semantic__displacement__5153,5153,displacement,provável,provável,valid,
semantic__displacement__5157,5157,displacement,provável,provável,valid,
semantic__displacement__5159,5159,displacement,provável,provável,valid,
semantic__displacement__5162,5162,displacement,provável,provável,valid,
semantic__displacement__5204,5204,displacement,provável,provável,valid,
semantic__displacement__5261,5261,displacement,provável,provável,valid,
semantic__displacement__5262,5262,displacement,provável,provável,valid,
semantic__displacement__5263,5263,displacement,provável,provável,valid,
semantic__displacement__5264,5264,displacement,provável,provável,valid,
semantic__displacement__5265,5265,displacement,provável,provável,valid,
semantic__displacement__5266,5266,displacement,provável,provável,valid,
semantic__displacement__5267,5267,displacement,provável,provável,valid,
semantic__displacement__5268,5268,displacement,provável,provável,valid,
semantic__displacement__5369,5369,displacement,provável,provável,valid,
semantic__displacement__5370,5370,displacement,provável,provável,valid,
semantic__displacement__5374,5374,displacement,provável,provável,valid,
semantic__displacement__5378,5378,displacement,provável,provável,valid,
semantic__displacement__5382,5382,displacement,provável,provável,valid,
semantic__displacement__5387,5387,displacement,provável,provável,valid,
semantic__displacement__5393,5393,displacement,provável,provável,valid,
semantic__displacement__5395,5395,displacement,provável,provável,valid,
semantic__displacement__5398,5398,displacement,provável,provável,valid,
semantic__displacement__5506,5506,displacement,provável,provável,valid,
semantic__displacement__5507,5507,displacement,provável,provável,valid,
semantic__displacement__5513,5513,displacement,provável,provável,valid,
semantic__displacement__5514,5514,displacement,provável,provável,valid,
semantic__displacement__5517,5517,displacement,provável,provável,valid,
semantic__displacement__5519,5519,displacement,provável,provável,valid,
semantic__displacement__5522,5522,displacement,provável,provável,valid,
semantic__displacement__5524,5524,displacement,provável,provável,valid,
semantic__displacement__5526,5526,displacement,provável,provável,valid,
semantic__displacement__5619,5619,displacement,provável,provável,valid,
semantic__displacement__5627,5627,displacement,provável,provável,valid,
semantic__displacement__5629,5629,displacement,provável,provável,valid,
semantic__displacement__5632,5632,displacement,provável,provável,valid,
semantic__displacement__5634,5634,displacement,provável,provável,valid,
semantic__displacement__5682,5682,displacement,provável,provável,valid,
semantic__displacement__5785,5785,displacement,provável,provável,valid,
semantic__displacement__5808,5808,displacement,provável,provável,valid,
semantic__displacement__5809,5809,displacement,provável,provável,valid,
semantic__displacement__5811,5811,displacement,provável,provável,valid,
semantic__displacement__5813,5813,displacement,provável,provável,valid,
semantic__displacement__5814,5814,displacement,provável,provável,valid,
semantic__displacement__5816,5816,displacement,provável,provável,valid,
semantic__displacement__5819,5819,displacement,provável,provável,valid,
semantic__displacement__5821,5821,displacement,provável,provável,valid,
semantic__displacement__5822,5822,displacement,provável,provável,valid,
semantic__displacement__5824,5824,displacement,provável,provável,valid,
semantic__displacement__5826,5826,displacement,provável,provável,valid,
semantic__displacement__5842,5842,displacement,provável,provável,valid,
semantic__displacement__5904,5904,displacement,provável,provável,valid,
semantic__displacement__6163,6163,displacement,provável,provável,valid,
semantic__displacement__6205,6205,displacement,provável,provável,valid,
semantic__displacement__6327,6327,displacement,provável,provável,valid,
semantic__displacement__6329,6329,displacement,provável,provável,valid,
semantic__displacement__6333,6333,displacement,provável,provável,valid,
semantic__displacement__6335,6335,displacement,provável,provável,valid,
semantic__displacement__6337,6337,displacement,provável,provável,valid,
semantic__displacement__6342,6342,displacement,provável,provável,valid,
semantic__displacement__6343,6343,displacement,provável,provável,valid,
semantic__displacement__6350,6350,displacement,provável,provável,valid,
semantic__displacement__6393,6393,displacement,provável,provável,valid,
semantic__displacement__6397,6397,displacement,provável,provável,valid,
semantic__displacement__6472,6472,displacement,provável,provável,valid,
semantic__displacement__6477,6477,displacement,provável,provável,valid,
semantic__displacement__6478,6478,displacement,provável,provável,valid,
semantic__displacement__6483,6483,displacement,provável,provável,valid,
semantic__displacement__6527,6527,displacement,provável,provável,valid,
semantic__displacement__6529,6529,displacement,provável,provável,valid,
semantic__displacement__6531,6531,displacement,provável,provável,valid,
semantic__displacement__6534,6534,displacement,provável,provável,valid,
semantic__displacement__6536,6536,displacement,provável,provável,valid,
semantic__displacement__6639,6639,displacement,provável,provável,valid,
semantic__displacement__6692,6692,displacement,provável,provável,valid,
semantic__displacement__6693,6693,displacement,provável,provável,valid,
semantic__displacement__6694,6694,displacement,provável,provável,valid,
semantic__displacement__6698,6698,displacement,provável,provável,valid,
semantic__displacement__6701,6701,displacement,provável,provável,valid,
semantic__displacement__6703,6703,displacement,provável,provável,valid,
semantic__displacement__6858,6858,displacement,provável,provável,valid,
semantic__displacement__6929,6929,displacement,provável,provável,valid,
semantic__displacement__6933,6933,displacement,provável,provável,valid,
semantic__displacement__6936,6936,displacement,provável,provável,valid,
semantic__displacement__6937,6937,displacement,provável,provável,valid,
semantic__displacement__7015,7015,displacement,provável,provável,valid,
semantic__displacement__7032,7032,displacement,provável,provável,valid,
semantic__displacement__7034,7034,displacement,provável,provável,valid,
semantic__displacement__7036,7036,displacement,provável,provável,valid,
semantic__displacement__7039,7039,displacement,provável,provável,valid,
semantic__displacement__7042,7042,displacement,provável,provável,valid,
semantic__displacement__7045,7045,displacement,provável,provável,valid,
semantic__displacement__7046,7046,displacement,provável,provável,valid,
semantic__displacement__7050,7050,displacement,provável,provável,valid,
semantic__displacement__7051,7051,displacement,provável,provável,valid,
semantic__displacement__7055,7055,displacement,provável,provável,valid,
semantic__displacement__7058,7058,displacement,provável,provável,valid,
semantic__displacement__7061,7061,displacement,provável,provável,valid,
semantic__displacement__7063,7063,displacement,provável,provável,valid,
semantic__displacement__7064,7064,displacement,provável,provável,valid,
semantic__displacement__7067,7067,displacement,provável,provável,valid,
semantic__displacement__7075,7075,displacement,provável,provável,valid,
semantic__displacement__7077,7077,displacement,provável,provável,valid,
semantic__displacement__7078,7078,displacement,provável,provável,valid,
semantic__displacement__7080,7080,displacement,provável,provável,valid,
semantic__displacement__7086,7086,displacement,provável,provável,valid,
semantic__displacement__7088,7088,displacement,provável,provável,valid,
semantic__displacement__7106,7106,displacement,provável,provável,valid,
semantic__displacement__7107,7107,displacement,provável,provável,valid,
semantic__displacement__7110,7110,displacement,provável,provável,valid,
semantic__displacement__7115,7115,displacement,provável,provável,valid,
semantic__displacement__7117,7117,displacement,provável,provável,valid,
semantic__displacement__7123,7123,displacement,provável,provável,valid,
semantic__displacement__7132,7132,displacement,provável,provável,valid,
semantic__displacement__7133,7133,displacement,provável,provável,valid,
semantic__displacement__7174,7174,displacement,provável,provável,valid,
semantic__displacement__7177,7177,displacement,provável,provável,valid,
semantic__displacement__7178,7178,displacement,provável,provável,valid,
semantic__displacement__7207,7207,displacement,provável,provável,valid,
semantic__displacement__7221,7221,displacement,provável,provável,valid,
semantic__displacement__7264,7264,displacement,provável,provável,valid,
semantic__displacement__7268,7268,displacement,provável,provável,valid,
semantic__displacement__7270,7270,displacement,provável,provável,valid,
semantic__displacement__7274,7274,displacement,provável,provável,valid,
semantic__displacement__7277,7277,displacement,provável,provável,valid,
semantic__displacement__7278,7278,displacement,provável,provável,valid,
semantic__displacement__7281,7281,displacement,provável,provável,valid,
semantic__displacement__7285,7285,displacement,provável,provável,valid,
semantic__displacement__7361,7361,displacement,provável,provável,valid,
semantic__displacement__7362,7362,displacement,provável,provável,valid,
semantic__displacement__7425,7425,displacement,provável,provável,valid,
semantic__displacement__7427,7427,displacement,provável,provável,valid,
semantic__displacement__7429,7429,displacement,provável,provável,valid,
semantic__displacement__7432,7432,displacement,provável,provável,valid,
